source_desc,sector_desc,group_desc,commodity_desc,class_desc,prodn_practice_desc,util_practice_desc,statisticcat_desc,unit_desc,short_desc,domain_desc,domaincat_desc,agg_level_desc,state_ansi,state_fips_code,state_alpha,state_name,asd_code,asd_desc,county_ansi,county_code,county_name,region_desc,zip_5,watershed_code,watershed_desc,congr_district_code,country_code,country_name,location_desc,year,freq_desc,begin_code,end_code,reference_period_desc,week_ending,load_time,Value,CV (%)
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,GRAIN,PRODUCTION,BU,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,COUNTY,19,19,IA,IOWA,90,SOUTHEAST,111.0,111,LEE,,,0,,,9000,UNITED STATES,"IOWA, SOUTHEAST, LEE",2021,ANNUAL,0,0,YEAR,,2023-02-24 15:00:00.000,"11,661,000",5.6
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,GRAIN,PRODUCTION,BU,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,COUNTY,19,19,IA,IOWA,90,SOUTHEAST,115.0,115,LOUISA,,,0,,,9000,UNITED STATES,"IOWA, SOUTHEAST, LOUISA",2022,ANNUAL,0,0,YEAR,,2023-02-24 15:00:00.000,"15,135,000",3.0
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,GRAIN,PRODUCTION,BU,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,COUNTY,19,19,IA,IOWA,90,SOUTHEAST,115.0,115,LOUISA,,,0,,,9000,UNITED STATES,"IOWA, SOUTHEAST, LOUISA",2021,ANNUAL,0,0,YEAR,,2023-02-24 15:00:00.000,"14,724,000",3.8
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,GRAIN,PRODUCTION,BU,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,COUNTY,19,19,IA,IOWA,90,SOUTHEAST,123.0,123,MAHASKA,,,0,,,9000,UNITED STATES,"IOWA, SOUTHEAST, MAHASKA",2022,ANNUAL,0,0,YEAR,,2023-02-24 15:00:00.000,"23,306,000",1.8
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,GRAIN,PRODUCTION,BU,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,COUNTY,19,19,IA,IOWA,90,SOUTHEAST,123.0,123,MAHASKA,,,0,,,9000,UNITED STATES,"IOWA, SOUTHEAST, MAHASKA",2021,ANNUAL,0,0,YEAR,,2023-02-24 15:00:00.000,"25,423,000",2.5
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,GRAIN,PRODUCTION,BU,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,COUNTY,19,19,IA,IOWA,90,SOUTHEAST,177.0,177,VAN BUREN,,,0,,,9000,UNITED STATES,"IOWA, SOUTHEAST, VAN BUREN",2022,ANNUAL,0,0,YEAR,,2023-02-24 15:00:00.000,"7,823,000",4.8
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,GRAIN,PRODUCTION,BU,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,COUNTY,19,19,IA,IOWA,90,SOUTHEAST,177.0,177,VAN BUREN,,,0,,,9000,UNITED STATES,"IOWA, SOUTHEAST, VAN BUREN",2021,ANNUAL,0,0,YEAR,,2023-02-24 15:00:00.000,"7,654,000",6.2
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,GRAIN,PRODUCTION,BU,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,COUNTY,19,19,IA,IOWA,90,SOUTHEAST,179.0,179,WAPELLO,,,0,,,9000,UNITED STATES,"IOWA, SOUTHEAST, WAPELLO",2022,ANNUAL,0,0,YEAR,,2023-02-24 15:00:00.000,"9,274,000",2.8
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,GRAIN,PRODUCTION,BU,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,COUNTY,19,19,IA,IOWA,90,SOUTHEAST,179.0,179,WAPELLO,,,0,,,9000,UNITED STATES,"IOWA, SOUTHEAST, WAPELLO",2021,ANNUAL,0,0,YEAR,,2023-02-24 15:00:00.000,"10,164,000",2.1
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,GRAIN,PRODUCTION,BU,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,COUNTY,19,19,IA,IOWA,90,SOUTHEAST,183.0,183,WASHINGTON,,,0,,,9000,UNITED STATES,"IOWA, SOUTHEAST, WASHINGTON",2022,ANNUAL,0,0,YEAR,,2023-02-24 15:00:00.000,"20,910,000",2.4
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,GRAIN,PRODUCTION,BU,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,COUNTY,19,19,IA,IOWA,99,,,998,OTHER COUNTIES,,,0,,,9000,UNITED STATES,"IOWA, OTHER COUNTIES",2022,ANNUAL,0,0,YEAR,,2023-02-24 15:00:00.000,"14,332,000",3.3
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,GRAIN,PRODUCTION,BU,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,COUNTY,19,19,IA,IOWA,99,,,998,OTHER COUNTIES,,,0,,,9000,UNITED STATES,"IOWA, OTHER COUNTIES",2021,ANNUAL,0,0,YEAR,,2023-02-24 15:00:00.000,"335,373,000",0.7
